strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB42,stat,364501,-0.826877,187,302,-0.6915102794374421,No substantial change
AB42,stat,365501,-0.826399,174.5,274.5,-0.6535791127955465,No substantial change
AB42,stat,366501,-0.825921,179,294,-0.7158565675721079,No substantial change
AB42,stat,367501,-0.825442,152,264.5,-0.7991963986704401,No substantial change
AB42,stat,368501,-0.824964,144.5,273,-0.9178314584191736,No substantial change
AB42,stat,369501,-0.824486,208,319,-0.6169728956237773,No substantial change
AB42,stat,370501,-0.824008,180,371,-1.0434222802911286,Depleted in Meropenem
AB42,stat,371501,-0.823529,146.5,290,-0.9851522355926867,No substantial change
AB42,stat,372501,-0.823051,154,299.5,-0.9596256520938842,No substantial change
AB42,stat,373501,-0.822573,171,337.5,-0.9808911770522952,No substantial change
AB42,stat,374501,-0.822095,174.5,334,-0.9366210662644,No substantial change
AB42,stat,375501,-0.821616,199.5,348,-0.8026985596263825,No substantial change
AB42,stat,376501,-0.821138,187,305.5,-0.7081341099310929,No substantial change
AB42,stat,377501,-0.82066,162.5,337,-1.0523088732660417,Depleted in Meropenem
AB42,stat,378501,-0.820182,219,379.5,-0.7931690158142929,No substantial change
AB42,stat,379501,-0.819703,185,297.5,-0.6853643976789937,No substantial change
AB42,stat,380501,-0.819225,177.5,235.5,-0.40790803522073865,No substantial change
AB42,stat,381501,-0.818747,194,226,-0.22026612022806002,No substantial change
AB42,stat,382501,-0.818269,235,340,-0.532873989572702,No substantial change
AB42,stat,383501,-0.817791,258,337,-0.38537752575860434,No substantial change
AB42,stat,384501,-0.817312,181,196.5,-0.11853961517540107,No substantial change
AB42,stat,385501,-0.816834,179,209.5,-0.22699065643509522,No substantial change
AB42,stat,386501,-0.816356,247.5,290.5,-0.23110963843755683,No substantial change
AB42,stat,387501,-0.815878,192.5,200,-0.05514155419246095,No substantial change
AB42,stat,388501,-0.815399,225,225,0,No substantial change
AB42,stat,389501,-0.814921,209,220.5,-0.07727571347663786,No substantial change
AB42,stat,390501,-0.814443,229.5,276,-0.26617411336436103,No substantial change
AB42,stat,391501,-0.813965,255,310,-0.2817709684153795,No substantial change
AB42,stat,392501,-0.813486,302,393,-0.37998076293352756,No substantial change
AB42,stat,393501,-0.813008,257.5,309.5,-0.2653669771436839,No substantial change
AB42,stat,394501,-0.81253,231.5,311.5,-0.4282199697637654,No substantial change
AB42,stat,395501,-0.812052,258.5,395,-0.6116883727495306,No substantial change
AB42,stat,396501,-0.811573,167.5,332.5,-0.9891932450434171,No substantial change
AB42,stat,397501,-0.811095,259,422,-0.7042909010206314,No substantial change
AB42,stat,398501,-0.810617,288.5,486.5,-0.7538684861356292,No substantial change
AB42,stat,399501,-0.810139,400.5,683,-0.7700833358813804,No substantial change
AB42,stat,400501,-0.80966,305.5,488.5,-0.6771861821496558,No substantial change
AB42,stat,401501,-0.809182,208.5,355,-0.7677716409473808,No substantial change
AB42,stat,402501,-0.808704,218,382,-0.8092445032588224,No substantial change
AB42,stat,403501,-0.808226,255,464.5,-0.8651813495237949,No substantial change
AB42,stat,404501,-0.807747,262,494,-0.9149442300472274,No substantial change
AB42,stat,405501,-0.807269,210,425,-1.0170735133589415,Depleted in Meropenem
AB42,stat,406501,-0.806791,224,415,-0.889612604176683,No substantial change
AB42,stat,407501,-0.806313,289,525.5,-0.8626212714614997,No substantial change
AB42,stat,408501,-0.805835,262.5,460.5,-0.8108837335378505,No substantial change
AB42,stat,409501,-0.805356,200.5,327,-0.7056883990431622,No substantial change
AB42,stat,410501,-0.804878,180.5,283,-0.6488032159447114,No substantial change
AB42,stat,411501,-0.8044,192.5,268,-0.4773745548755087,No substantial change
AB42,stat,412501,-0.803922,188,317.5,-0.7560239299818908,No substantial change
AB42,stat,413501,-0.803443,220.5,344.5,-0.6437253271467708,No substantial change
AB42,stat,414501,-0.802965,189.5,270.5,-0.5134307456557236,No substantial change
AB42,stat,415501,-0.802487,154.5,257,-0.7341615212895036,No substantial change
AB42,stat,416501,-0.802009,171.5,272,-0.6653980750775271,No substantial change
AB42,stat,417501,-0.80153,203,323,-0.6700544375087486,No substantial change
AB42,stat,418501,-0.801052,153.5,280,-0.8671881715747869,No substantial change
AB42,stat,419501,-0.800574,157.5,321,-1.0272214687350243,Depleted in Meropenem
AB42,stat,420501,-0.800096,203.5,362,-0.8309609028169582,No substantial change
AB42,stat,421501,-0.799617,187,321.5,-0.7817804674403106,No substantial change
AB42,stat,422501,-0.799139,202.5,390.5,-0.9474006403699922,No substantial change
AB42,stat,423501,-0.798661,203.5,358.5,-0.8169443244356578,No substantial change
AB42,stat,424501,-0.798183,187,333.5,-0.8346484912969483,No substantial change
AB42,stat,425501,-0.797704,235,366,-0.6391828917190426,No substantial change
AB42,stat,426501,-0.797226,251,367,-0.5480926988924408,No substantial change
AB42,stat,427501,-0.796748,269.5,407,-0.5947435215137415,No substantial change
AB42,stat,428501,-0.79627,239,332.5,-0.4763437224078034,No substantial change
AB42,stat,429501,-0.795791,250,384,-0.6191782160590692,No substantial change
AB42,stat,430501,-0.795313,358.5,464,-0.3721516864256673,No substantial change
AB42,stat,431501,-0.794835,322.5,376.5,-0.22335070436131169,No substantial change
AB42,stat,432501,-0.794357,395.5,392.5,0.01098504069380246,No substantial change
AB42,stat,433501,-0.793879,369,452.5,-0.2942969759101717,No substantial change
AB42,stat,434501,-0.7934,356.5,406.5,-0.18935327563113966,No substantial change
AB42,stat,435501,-0.792922,276,389.5,-0.49695506128350003,No substantial change
AB42,stat,436501,-0.792444,265.5,363.5,-0.4532435031154407,No substantial change
AB42,stat,437501,-0.791966,282.5,366.5,-0.3755623308312619,No substantial change
AB42,stat,438501,-0.791487,281.5,415,-0.5599764141540576,No substantial change
AB42,stat,439501,-0.791009,301.5,486,-0.6887983117056962,No substantial change
AB42,stat,440501,-0.790531,243.5,474.5,-0.9624863149387674,No substantial change
AB42,stat,441501,-0.790053,253.5,495.5,-0.9668993101831476,No substantial change
AB42,stat,442501,-0.789574,283,524.5,-0.8901407197453852,No substantial change
AB42,stat,443501,-0.789096,193,401,-1.05500138918684,Depleted in Meropenem
AB42,stat,444501,-0.788618,203.5,407.5,-1.0017712648521928,Depleted in Meropenem
AB42,stat,445501,-0.78814,296,551,-0.8964551429422077,No substantial change
AB42,stat,446501,-0.78766099999999994,209.5,368.5,-0.8147143753957182,No substantial change
AB42,stat,447501,-0.787183,158,353.5,-1.161785656632296,Depleted in Meropenem
AB42,stat,448501,-0.786705,150,332,-1.1462207408510439,Depleted in Meropenem
AB42,stat,449501,-0.786227,186.5,371,-0.9922435563655654,No substantial change
AB42,stat,450501,-0.785748,188.5,335.5,-0.8317482429315193,No substantial change
AB42,stat,451501,-0.78527,175,345.5,-0.9813307885559298,No substantial change
AB42,stat,452501,-0.784792,179,286.5,-0.6785755514926484,No substantial change
AB42,stat,453501,-0.784314,219,324.5,-0.5672876083979651,No substantial change
AB42,stat,454501,-0.783835,217,336.5,-0.6329114621658377,No substantial change
AB42,stat,455501,-0.783357,171.5,250,-0.5437195184892746,No substantial change
AB42,stat,456501,-0.782879,196,322,-0.7162070339994087,No substantial change
AB42,stat,457501,-0.782401,214.5,327.5,-0.610517258925267,No substantial change
AB42,stat,458501,-0.781923,192.5,383.5,-0.9943681319206696,No substantial change
AB42,stat,459501,-0.781444,199.5,395,-0.9854639068421194,No substantial change
AB42,stat,460501,-0.780966,205.5,342,-0.734857931204215,No substantial change
AB42,stat,461501,-0.780488,191.5,347.5,-0.8596685856859128,No substantial change
AB42,stat,462501,-0.78001,176,319,-0.8579809951275721,No substantial change
AB42,stat,463501,-0.779531,169,302,-0.8375253030428946,No substantial change
AB42,stat,464501,-0.779053,195.5,357.5,-0.8707746343583994,No substantial change
AB42,stat,465501,-0.778575,166.5,314,-0.9152423818203648,No substantial change
AB42,stat,466501,-0.778097,169.5,308,-0.8616450775585575,No substantial change
AB42,stat,467501,-0.777618,161,293,-0.863839976307631,No substantial change
AB42,stat,468501,-0.77714,177,317.5,-0.8430072315765309,No substantial change
AB42,stat,469501,-0.776662,190.5,319,-0.7437654262715474,No substantial change
AB42,stat,470501,-0.776184,184.5,292,-0.6623475528196211,No substantial change
AB42,stat,471501,-0.775705,196,281.5,-0.5222812679650214,No substantial change
AB42,stat,472501,-0.775227,200.5,334.5,-0.7384039741865407,No substantial change
AB42,stat,473501,-0.774749,186,311,-0.7416119590225712,No substantial change
AB42,stat,474501,-0.774271,212.5,321.5,-0.5973558963028832,No substantial change
AB42,stat,475501,-0.773792,184.5,335,-0.8605402792847388,No substantial change
AB42,stat,476501,-0.773314,194.5,354,-0.8639792050968055,No substantial change
AB42,stat,477501,-0.772836,258.5,413.5,-0.6777230488563399,No substantial change
AB42,stat,478501,-0.772358,213,349,-0.7123736059838139,No substantial change
AB42,stat,479501,-0.771879,220.5,372.5,-0.7564617697920033,No substantial change
AB42,stat,480501,-0.771401,339,427,-0.3329507964841465,No substantial change
AB42,stat,481501,-0.770923,353.5,428,-0.2759005815917482,No substantial change
AB42,stat,482501,-0.770445,446.5,520,-0.21985144790723174,No substantial change
AB42,stat,483501,-0.769967,405.5,455,-0.16616463086878552,No substantial change
AB42,stat,484501,-0.769488,361.5,415,-0.19911568928316928,No substantial change
AB42,stat,485501,-0.76901,397,388,0.03308235495582999,No substantial change
AB42,stat,486501,-0.768532,367,391,-0.09138854446413942,No substantial change
AB42,stat,487501,-0.768054,362,434.5,-0.2633664797311948,No substantial change
AB42,stat,488501,-0.767575,292.5,388.5,-0.40947797393694313,No substantial change
AB42,stat,489501,-0.767097,318.5,421.5,-0.40423925868578187,No substantial change
AB42,stat,490501,-0.766619,313.5,418,-0.4150374992788438,No substantial change
AB42,stat,491501,-0.766141,404.5,485.5,-0.2633315929892147,No substantial change
AB42,stat,492501,-0.765662,289,398.5,-0.46351023148979303,No substantial change
AB42,stat,493501,-0.765184,204,317,-0.6359136881679117,No substantial change
AB42,stat,494501,-0.764706,188,276,-0.5539356051005316,No substantial change
AB42,stat,495501,-0.764228,205.5,316,-0.62078616449542,No substantial change
AB42,stat,496501,-0.763749,201,310,-0.6250727140953088,No substantial change
AB42,stat,497501,-0.763271,203.5,294.5,-0.5332388395642137,No substantial change
AB42,stat,498501,-0.762793,200,280,-0.4854268271702417,No substantial change
AB42,stat,499501,-0.762315,185,269,-0.540080902040312,No substantial change
AB42,stat,500501,-0.761836,178.5,310,-0.7963441412451379,No substantial change
AB42,stat,501501,-0.761358,180.5,320.5,-0.82832551973157,No substantial change
AB42,stat,502501,-0.76088,189.5,343.5,-0.8581122506470085,No substantial change
AB42,stat,503501,-0.760402,217,327,-0.5915955930536031,No substantial change
AB42,stat,504501,-0.759923,191,306.5,-0.6823144356550328,No substantial change
AB42,stat,505501,-0.759445,245.5,347.5,-0.5012899532961768,No substantial change
AB42,stat,506501,-0.758967,272,436.5,-0.6823750023791006,No substantial change
AB42,stat,507501,-0.758489,263,457,-0.7971313657657674,No substantial change
AB42,stat,508501,-0.758011,254,409,-0.687272346169583,No substantial change
AB42,stat,509501,-0.757532,310.5,427.5,-0.4613311515527787,No substantial change
AB42,stat,510501,-0.757054,250.5,329.5,-0.39546786181284327,No substantial change
AB42,stat,511501,-0.756576,247,364.5,-0.5614077727422595,No substantial change
AB42,stat,512501,-0.756098,322,418,-0.37644225396626574,No substantial change
AB42,stat,513501,-0.755619,320,427.5,-0.4178525148858979,No substantial change
AB42,stat,514501,-0.755141,343,414,-0.2714221913265129,No substantial change
AB42,stat,515501,-0.754663,275,412,-0.5832127187711964,No substantial change
AB42,stat,516501,-0.754185,215.5,330.5,-0.6169624024185935,No substantial change
AB42,stat,517501,-0.753706,214,336,-0.6508504363776134,No substantial change
AB42,stat,518501,-0.753228,220,343,-0.6407050526481527,No substantial change
AB42,stat,519501,-0.75275,217.5,272.5,-0.32524082892819806,No substantial change
AB42,stat,520501,-0.752272,195,252,-0.3699496097503057,No substantial change
AB42,stat,521501,-0.751793,265.5,314,-0.24205269808747343,No substantial change
AB42,stat,522501,-0.751315,233,323,-0.47120421003964463,No substantial change
AB42,stat,523501,-0.750837,230.5,270,-0.22819265662149285,No substantial change
AB42,stat,524501,-0.750359,277,365,-0.39801048771819125,No substantial change
AB42,stat,525501,-0.74988,220,277.5,-0.3349842477128087,No substantial change
AB42,stat,526501,-0.749402,195.5,314.5,-0.685891409571937,No substantial change
AB42,stat,527501,-0.748924,174.5,250,-0.5187010584524349,No substantial change
AB42,stat,528501,-0.748446,172.5,278.5,-0.6910809656745004,No substantial change
AB42,stat,529501,-0.747967,190.5,320,-0.7482809073940403,No substantial change
AB42,stat,530501,-0.747489,195,391.5,-1.00553818354143,Depleted in Meropenem
AB42,stat,531501,-0.747011,193,397,-1.0405381598748773,Depleted in Meropenem
AB42,stat,532501,-0.746533,190,327,-0.7832912171671347,No substantial change
AB42,stat,533501,-0.746055,175.5,323.5,-0.8822946816879467,No substantial change
AB42,stat,534501,-0.745576,201,384.5,-0.9357880967828979,No substantial change
AB42,stat,535501,-0.745098,291.5,418,-0.5200070588803865,No substantial change
AB42,stat,536501,-0.74462,289,422,-0.5461735062065063,No substantial change
AB42,stat,537501,-0.744142,288.5,474,-0.7163157402527768,No substantial change
AB42,stat,538501,-0.743663,346,494.5,-0.515198483122386,No substantial change
AB42,stat,539501,-0.743185,360.5,555,-0.6224885119966458,No substantial change
AB42,stat,540501,-0.742707,320,462,-0.5298209465286953,No substantial change
AB42,stat,541501,-0.742229,366.5,508.5,-0.47243457572368813,No substantial change
AB42,stat,542501,-0.74175,313.5,489.5,-0.642843416801656,No substantial change
AB42,stat,543501,-0.741272,235,368.5,-0.64900386253007,No substantial change
AB42,stat,544501,-0.740794,229.5,346.5,-0.5943611987234058,No substantial change
AB42,stat,545501,-0.740316,237,334.5,-0.4971191517432017,No substantial change
AB42,stat,546501,-0.739837,226,322.5,-0.5129763878954287,No substantial change
AB42,stat,547501,-0.739359,325.5,486,-0.5782987704401454,No substantial change
AB42,stat,548501,-0.738881,339,446,-0.3957584367839609,No substantial change
AB42,stat,549501,-0.738403,331,497.5,-0.5878653086237934,No substantial change
AB42,stat,550501,-0.737924,227.5,325,-0.5145731728297583,No substantial change
AB42,stat,551501,-0.737446,179,282.5,-0.6582912800382937,No substantial change
AB42,stat,552501,-0.736968,175,270.5,-0.6282736719944865,No substantial change
AB42,stat,553501,-0.73649,253.5,366.5,-0.5318274511304713,No substantial change
AB42,stat,554501,-0.736011,189,282.5,-0.5798646330814774,No substantial change
AB42,stat,555501,-0.735533,254.5,360,-0.5003312502539793,No substantial change
AB42,stat,556501,-0.735055,331.5,540.5,-0.7052857476220624,No substantial change
AB42,stat,557501,-0.734577,238.5,429.5,-0.8486688651329521,No substantial change
AB42,stat,558501,-0.734099,194.5,367,-0.9160099078570209,No substantial change
AB42,stat,559501,-0.73362,181.5,323,-0.831564616698174,No substantial change
AB42,stat,560501,-0.733142,190,366.5,-0.9478137798028639,No substantial change
AB42,stat,561501,-0.732664,350.5,615.5,-0.8123444124738343,No substantial change
AB42,stat,562501,-0.732186,223,394.5,-0.8229815900931537,No substantial change
AB42,stat,563501,-0.731707,228.5,401,-0.8114080713968507,No substantial change
AB42,stat,564501,-0.731229,157.5,339.5,-1.1080597458574528,Depleted in Meropenem
AB42,stat,565501,-0.730751,181,336,-0.892471535695555,No substantial change
AB42,stat,566501,-0.730273,193,379,-0.9735970009030114,No substantial change
AB42,stat,567501,-0.729794,180,408,-1.1805722456418208,Depleted in Meropenem
AB42,stat,568501,-0.729316,194,398.5,-1.0385230718033442,Depleted in Meropenem
AB42,stat,569501,-0.728838,183.5,333,-0.8597421142280495,No substantial change
AB42,stat,570501,-0.72836,177,318.5,-0.847544012173303,No substantial change
