strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB42,stat,1956501,-0.065519,345.5,442,-0.35536065900317304,0.32657889866439527,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1957501,-0.065041,296.5,362,-0.2879575925372017,0.1388215376282942,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1958501,-0.064562,258.5,406.5,-0.653091071760093,0.059724747750126664,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1959501,-0.064084,255,401.5,-0.6549027406584566,0.09488287394752314,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1960501,-0.063606,217,388.5,-0.8402195559632308,0.112740366967458,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1961501,-0.063128,270.5,485.5,-0.843842701592377,0.22285406289286214,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1962501,-0.062649,230,415,-0.8514774752899119,0.14563209326630525,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1963501,-0.062171,194.5,369.5,-0.925804209159959,0.19013180181970782,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1964501,-0.061693,195,357.5,-0.8744691179161412,0.2448401135068994,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1965501,-0.061215,155,308.5,-0.9930022738751803,0.177077578404098,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1966501,-0.060736,232,397,-0.7750142020153857,0.2281363312356951,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1967501,-0.060258,275.5,412.5,-0.5823418005620206,0.45316316861125794,0.649880131489784,0.6666666666666666,Not significant
AB42,stat,1968501,-0.05978,220.5,319.5,-0.5350372753894739,0.40218996571560217,0.6292960620262881,0.3333333333333333,Not significant
AB42,stat,1969501,-0.059302,233.5,334.5,-0.5185836609317989,0.34703854564375103,0.6137953835010413,0.3333333333333333,Not significant
AB42,stat,1970501,-0.058824,252.5,347,-0.4586522749391038,0.4077312336482617,0.6313054367856302,0.3333333333333333,Not significant
AB42,stat,1971501,-0.058345,276,360,-0.38332863955150553,0.27074774622057907,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,1972501,-0.057867,365.5,420.5,-0.20223439430270695,0.5069640688547697,0.677079430184956,0.6666666666666666,Not significant
AB42,stat,1973501,-0.057389,415,433.5,-0.06292065698754794,0.4197735811460046,0.6348177684060858,0.6666666666666666,Not significant
AB42,stat,1974501,-0.056911,578.5,604.5,-0.06342538014163358,0.7559056485959361,0.8511378562930619,1,Not significant
AB42,stat,1975501,-0.056432,706.5,685.5,0.04353289455471346,0.9123342175131748,0.9522904606159415,1,Not significant
AB42,stat,1976501,-0.055954,640,654,-0.03121873061072022,0.9573063541215048,0.9782692857964529,1,Not significant
AB42,stat,1977501,-0.055476,389.5,387.5,0.007427017900069237,0.9913709536010076,0.9958477918259996,1,Not significant
AB42,stat,1978501,-0.054998,436.5,419.5,0.05731084318961675,0.9381947393701671,0.9666834113325138,1,Not significant
AB42,stat,1979501,-0.054519,746.5,665.5,0.16570359422264952,0.8451938331259061,0.9129096595187829,1,Not significant
AB42,stat,1980501,-0.054041,592.5,516.5,0.1980468049205619,0.8262410960986103,0.899719703230578,1,Not significant
AB42,stat,1981501,-0.053563,598,491.5,0.28295406785752447,0.7808184550956039,0.8701355675487886,1,Not significant
AB42,stat,1982501,-0.053085,674,574,0.23169785450617053,0.7921827917686317,0.8772335935508317,1,Not significant
AB42,stat,1983501,-0.052606,685,569.5,0.26640814613977715,0.7702491492822225,0.8636453636869278,1,Not significant
AB42,stat,1984501,-0.052128,604.5,531,0.18703047844496992,0.8268486754016768,0.9001365134062844,1,Not significant
AB42,stat,1985501,-0.05165,888,763.5,0.2179315195532545,0.7999237704169997,0.8816115542938803,1,Not significant
AB42,stat,1986501,-0.051172,836,711,0.23365338246146747,0.7967020637409246,0.8792709656060258,1,Not significant
AB42,stat,1987501,-0.050693,722,635.5,0.18410671188221223,0.8136858639077499,0.8916733483881115,1,Not significant
AB42,stat,1988501,-0.050215,455.5,358,0.3474914665377943,0.7105933732894104,0.8204198000723182,1,Not significant
AB42,stat,1989501,-0.049737,420.5,401,0.06850356380022397,0.920603184258544,0.9584230758635492,1,Not significant
AB42,stat,1990501,-0.049259,448,410,0.12787482255215818,0.8584361987191244,0.9204242993774169,1,Not significant
AB42,stat,1991501,-0.04878,481,435,0.14502149303395118,0.8700441932295944,0.9265185014745233,1,Not significant
AB42,stat,1992501,-0.048302,468.5,449,0.06133360291803975,0.932627338370934,0.9648114735949411,1,Not significant
AB42,stat,1993501,-0.047824,633,515.5,0.2962330720602328,0.705873822802685,0.8168551406075001,1,Not significant
AB42,stat,1994501,-0.047346,461,431,0.09707888134023995,0.8637465028537455,0.9234822423034438,1,Not significant
AB42,stat,1995501,-0.046868,448.5,459,-0.03338616849454678,0.961520792845183,0.98087369542729,1,Not significant
AB42,stat,1996501,-0.046389,414,494.5,-0.2563397532597855,0.6613813980823078,0.7869750721906569,1,Not significant
AB42,stat,1997501,-0.045911,384.5,434.5,-0.17637257885257365,0.760678671426751,0.8562714086007059,1,Not significant
AB42,stat,1998501,-0.045433,385,440,-0.19264507794239588,0.5591219818201169,0.709804824098842,0.6666666666666666,Not significant
AB42,stat,1999501,-0.044955,297,363.5,-0.2914924331188285,0.22707313782368263,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2000501,-0.044476,362,481.5,-0.4115461007602539,0.018209185116164615,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2001501,-0.043998,327,334.5,-0.032715575143378306,0.8346830627352142,0.9064424764757743,1,Not significant
AB42,stat,2002501,-0.04352,316.5,329.5,-0.05807296557971036,0.8358335983064588,0.9069587337721032,0.6666666666666666,Not significant
AB42,stat,2003501,-0.043042,266,319.5,-0.26438968544580477,0.5737981537433317,0.7215728038907978,1,Not significant
AB42,stat,2004501,-0.042563,271,212.5,0.35083001032880756,0.5435924151442948,0.7007546781190458,0.6666666666666667,Not significant
AB42,stat,2005501,-0.042085,256,228,0.16710998583525824,0.8069849848262898,0.8871042570354606,1,Not significant
AB42,stat,2006501,-0.041607,257,232.5,0.14453764319848447,0.816751281652128,0.893240277149261,1,Not significant
AB42,stat,2007501,-0.041129,259.5,213.5,0.28149846873739043,0.7720987958471746,0.8643692041343569,0.6666666666666667,Not significant
AB42,stat,2008501,-0.04065,266.5,275.5,-0.04791678581198169,0.9620662564506828,0.9809303006948138,1,Not significant
AB42,stat,2009501,-0.040172,309.5,301.5,0.03778140731417999,0.9683380014807226,0.9848172105483397,1,Not significant
AB42,stat,2010501,-0.039694,334,275,0.28041648406203035,0.7846604911513216,0.8729593238593752,1,Not significant
AB42,stat,2011501,-0.039216,346.5,298.5,0.21512442087240874,0.8374092578797753,0.9081762374189113,1,Not significant
AB42,stat,2012501,-0.038737,360.5,343.5,0.06968916042272243,0.9505326763933555,0.9733843571046024,1,Not significant
AB42,stat,2013501,-0.038259,318.5,305,0.06248412980605161,0.9563319749918728,0.9780723442828758,1,Not significant
AB42,stat,2014501,-0.037781,323.5,265,0.2877733525419461,0.8083068600050378,0.8879178785898961,1,Not significant
AB42,stat,2015501,-0.037303,230,233,-0.018696093709905073,0.9864684066880001,0.9936652831141516,1,Not significant
AB42,stat,2016501,-0.036824,195.5,207.5,-0.08594272892693483,0.9408459580173889,0.9678836242780195,1,Not significant
AB42,stat,2017501,-0.036346,233,211.5,0.13967229153433056,0.9019504645354578,0.9466149742922393,1,Not significant
AB42,stat,2018501,-0.035868,201.5,200,0.010779838753242763,0.9909205835596903,0.9958477918259996,1,Not significant
AB42,stat,2019501,-0.03539,269,278,-0.04747871016688332,0.9614574967158696,0.98087369542729,1,Not significant
AB42,stat,2020501,-0.034912,249,249,0,1,1,1,Not significant
AB42,stat,2021501,-0.034433,246,245,0.005876566336669382,0.995611132507348,0.9977356550336033,1,Not significant
AB42,stat,2022501,-0.033955,257.5,259.5,-0.011162106287300026,0.9896116103456392,0.9958477918259996,1,Not significant
AB42,stat,2023501,-0.033477,209.5,231,-0.14094260771670597,0.8683830969883652,0.9259907319304539,1,Not significant
AB42,stat,2024501,-0.032999,228.5,272.5,-0.254062064606219,0.8093580576989582,0.8885850460725606,1,Not significant
AB42,stat,2025501,-0.03252,186,252.5,-0.4409807665311257,0.610327404326495,0.7493942683340226,1,Not significant
AB42,stat,2026501,-0.032042,213,312.5,-0.5530027593236112,0.554905690396791,0.7073678396525792,0.6666666666666666,Not significant
AB42,stat,2027501,-0.031564,212.5,360.5,-0.7625364182157585,0.40377587107528895,0.6296719532920827,0.3333333333333333,Not significant
AB42,stat,2028501,-0.031086,231,448,-0.9556058806415466,0.30022582924232205,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2029501,-0.030607,221,436.5,-0.9819352842380086,0.2559536156473706,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2030501,-0.030129,166,349,-1.0720437948627275,0.17912749932662536,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2031501,-0.029651,168.5,367.5,-1.1249956585418681,0.20109563863712504,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2032501,-0.029173,261.5,444,-0.7637487301031645,0.35258638990026336,0.6137953835010413,0.3333333333333333,Not significant
AB42,stat,2033501,-0.028694,206.5,414,-1.00348898607988,0.21860304560209642,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2034501,-0.028216,233,421,-0.853490278412116,0.22223833862420692,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2035501,-0.027738,275,472,-0.7793552409498193,0.2743090657385575,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2036501,-0.02726,243,438,-0.8499745559953925,0.22519714054327444,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2037501,-0.026781,238,438.5,-0.8816152691367896,0.1555238165012539,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2038501,-0.026303,229,457,-0.9968465669611258,0.07176265115988735,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2039501,-0.025825,268,521,-0.9590503718207359,0.10058262976233927,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2040501,-0.025347,282.5,492,-0.8004074480366897,0.17944339806608406,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2041501,-0.024868,311,440,-0.5005889433940571,0.39938479788504033,0.627792858291149,0.3333333333333333,Not significant
AB42,stat,2042501,-0.02439,226,443,-0.9709839261398308,0.09788092561757966,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2043501,-0.023912,233,415,-0.8327813815800068,0.13446904649147212,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2044501,-0.023434,222,428,-0.947051120051041,0.11898887495825554,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2045501,-0.022956,184.5,337,-0.8691277751214624,0.2116387945138007,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2046501,-0.022477,243,395,-0.7008963394586845,0.16587834126870596,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2047501,-0.021999,282,392.5,-0.47699749138019587,0.35108800829431847,0.6137953835010413,0.3333333333333333,Not significant
AB42,stat,2048501,-0.021521,234,298,-0.34880380087875706,0.33990284063770004,0.6130499882492572,0.3333333333333333,Not significant
AB42,stat,2049501,-0.021043,319.5,396.5,-0.3115049347569841,0.4528459285311898,0.649880131489784,0.6666666666666666,Not significant
AB42,stat,2050501,-0.020564,235.5,281,-0.2548430706081429,0.4923272048657904,0.6676421905780275,0.6666666666666666,Not significant
AB42,stat,2051501,-0.020086,271.5,270,0.007992790753530621,0.9618502526511262,0.9809303006948138,1,Not significant
AB42,stat,2052501,-0.019608,271,335.5,-0.3080199148463119,0.009553534730114522,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2053501,-0.01913,351,352,-0.004104398332736508,0.9861682339731201,0.9936128859658714,1,Not significant
AB42,stat,2054501,-0.018651,508.5,452,0.16992500144231237,0.72488527063398,0.8297428883986437,1,Not significant
AB42,stat,2055501,-0.018173,610.5,549,0.1531851459822046,0.81065626383984,0.8895225213523485,1,Not significant
AB42,stat,2056501,-0.017695,549,512.5,0.09925414461239034,0.9112089372231664,0.9520818358529123,1,Not significant
AB42,stat,2057501,-0.017217,425.5,392,0.11830547757075459,0.8839145454769317,0.9367903229459065,1,Not significant
AB42,stat,2058501,-0.016738,520,522.5,-0.006919413939790626,0.9924216732694252,0.996276187128872,1,Not significant
AB42,stat,2059501,-0.01626,582,522,0.15696934633839948,0.8592772305376585,0.9204242993774169,1,Not significant
AB42,stat,2060501,-0.015782,527.5,473,0.1573309102551524,0.8646671004630784,0.924085167894355,1,Not significant
AB42,stat,2061501,-0.015304,567,506,0.16421135024791866,0.7919941261877952,0.8772335935508317,1,Not significant
AB42,stat,2062501,-0.014825,548.5,573,-0.06304351835371204,0.8916574229720571,0.9404494904578113,1,Not significant
AB42,stat,2063501,-0.014347,397,451,-0.1839884261124232,0.5666609178840987,0.7155188632002305,0.6666666666666666,Not significant
AB42,stat,2064501,-0.013869,414,467.5,-0.1753355972756737,0.5354316324018135,0.6947077952484968,0.6666666666666666,Not significant
AB42,stat,2065501,-0.013391,346,368.5,-0.09089258145834514,0.40509773029117213,0.6301520248973789,0.6666666666666666,Not significant
AB42,stat,2066501,-0.012912,296,299,-0.014548308569155241,0.9283955310953405,0.9628566994790565,1,Not significant
AB42,stat,2067501,-0.012434,226.5,298.5,-0.39821988121857,0.48205008220801693,0.6636760553223094,0.6666666666666666,Not significant
AB42,stat,2068501,-0.011956,211,293.5,-0.47611750440286704,0.5111843272750763,0.680898884367733,0.6666666666666666,Not significant
AB42,stat,2069501,-0.011478,330,438.5,-0.41011081819891726,0.5005268778181002,0.6727457599139555,0.6666666666666666,Not significant
AB42,stat,2070501,-0.011,341,529,-0.6334959830898532,0.3493415557165803,0.6137953835010413,0.3333333333333333,Not significant
AB42,stat,2071501,-0.010521,305.5,436.5,-0.5148092738107106,0.3818876004315347,0.6219681993046055,0.3333333333333333,Not significant
AB42,stat,2072501,-0.010043,254,397.5,-0.6461263633995519,0.30755218920298366,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2073501,-0.009565,253.5,484.5,-0.9345109184117405,0.24098768690374092,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2074501,-0.009087,233.5,410.5,-0.8139596720681428,0.3601384118184941,0.6146938375209023,0.3333333333333333,Not significant
AB42,stat,2075501,-0.008608,172.5,338.5,-0.9725594719094653,0.2940756316916451,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2076501,-0.00813,236,464.5,-0.9768917370208116,0.18573262788293768,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2077501,-0.007652,194,346.5,-0.836798699950086,0.13665578236520692,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2078501,-0.007174,245.5,390,-0.6677510994349176,0.34972848387383293,0.6137953835010413,0.3333333333333333,Not significant
AB42,stat,2079501,-0.006695,227.5,429.5,-0.916791586052405,0.2081060470398881,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2080501,-0.006217,235,407.5,-0.7941393025534402,0.299319610402846,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2081501,-0.005739,266,439,-0.7227946940341687,0.19250091963683996,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2082501,-0.005261,259,372,-0.5223505234214774,0.36223993571935187,0.6148336854656107,0.6666666666666666,Not significant
AB42,stat,2083501,-0.004782,286,422.5,-0.5629361943911572,0.1710341623116077,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2084501,-0.004304,239.5,410,-0.7755982537692658,0.1428392937607602,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2085501,-0.003826,229,393,-0.7791817141616624,0.14455391646637217,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2086501,-0.003348,245,399.5,-0.7054137539254063,0.17057173264263548,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2087501,-0.002869,266,417.5,-0.650349951860225,0.2879115046513285,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2088501,-0.002391,210.5,430.5,-1.032193004330448,0.09703800374757915,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2089501,-0.001913,206,347.5,-0.7543686404276514,0.2476277634066893,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2090501,-0.001435,206.5,340.5,-0.7215130165926257,0.273122335156832,0.6116357597452545,0.3333333333333333,Not significant
AB42,stat,2091501,-9.56e-4,226,328,-0.5373730422028961,0.3847213076743708,0.6222732264842071,0.3333333333333333,Not significant
AB42,stat,2092501,-4.78e-4,206.5,349.5,-0.759150673955991,0.3148059694930748,0.6116357597452545,0.3333333333333333,Not significant
